,1,2,4,8,16
0,46.383608,64.767112,103.093412,185.21271,345.207213
1,46.461009,64.875901,103.199003,185.266241,345.648164
2,46.514572,65.171747,103.201562,185.45048,346.081716
3,46.663327,65.203583,103.202938,185.579172,346.574896
4,46.736888,65.227422,103.286898,185.595107,346.866509
5,46.86318,65.239293,103.320783,185.727414,347.015816
6,46.922919,65.239388,103.465058,185.77445,347.146834
7,46.966115,65.423403,103.479073,186.013021,347.153202
8,46.995393,65.449129,103.509566,186.127571,347.33101
9,47.019614,65.660854,103.51395,186.13717,347.46787
10,47.070169,65.682068,103.537147,186.145425,347.596626
11,47.085017,65.715921,103.57292,186.196139,347.631887
12,47.186063,65.821415,103.599062,186.347294,347.655757
13,47.199694,65.833606,103.722122,186.358845,347.705865
14,47.242378,65.859652,103.741673,186.371612,347.848883
15,47.247498,65.868643,103.745737,186.404121,347.86825
16,47.252169,65.905919,103.754343,186.425463,348.043242
17,47.285382,65.955163,103.805571,186.471379,348.122211
18,47.299653,65.964602,103.808482,186.602151,348.191388
19,47.402331,66.009462,103.81725,186.632964,348.27458
20,47.47746,66.029556,103.827681,186.669248,348.431229
21,47.494387,66.192933,103.857854,186.715068,348.444453
22,47.598153,66.267487,103.894523,186.734299,348.487713
23,47.607049,66.2959,103.922009,186.738234,348.531764
24,47.612265,66.383475,103.940823,186.799988,348.589752
25,47.755259,66.399474,103.991218,186.81218,348.612469
26,47.853746,66.404274,104.004689,186.814899,348.735594
27,47.92254,66.525127,104.21715,186.838353,348.817603
28,47.961289,66.533286,104.224381,186.868015,349.047342
29,48.29249,66.603232,104.243227,186.880525,349.127582
30,48.528469,66.626877,104.248507,186.92964,349.164954
31,48.821402,66.629278,104.408396,186.930025,349.573438
32,48.954798,66.729492,104.489765,186.979653,349.590515
33,48.988715,66.75685,104.505412,186.985828,349.621562
34,49.02132,66.792975,104.567838,187.09961,349.633967
35,49.336171,66.879783,104.640215,187.150165,349.642616
36,49.454208,66.90858,105.33404,187.217582,349.771468
37,49.465311,66.954944,105.459789,187.319941,349.877722
38,49.508955,67.036728,105.634044,187.568782,349.880665
39,50.003406,67.088084,105.662938,187.576142,350.115044
40,51.26745,67.131472,105.808109,187.681764,350.363318
41,52.082545,67.572135,105.863015,187.783739,350.638451
42,53.13816,67.755862,105.882693,187.821143,350.73937
43,55.945872,68.141235,106.021529,187.942764,351.133575
44,58.830664,68.571788,106.036119,188.285293,351.186826
45,58.994426,69.108027,106.342364,188.594128,351.2088
46,59.308861,81.52475,106.528779,193.096278,351.424533
47,61.241229,85.394924,109.247475,195.06941,351.571134
48,69.958513,88.649731,111.894209,198.586304,384.690443
49,78.296377,94.468592,132.692664,218.691646,390.860641
