,8,16,32,64,128,256
0,3.167518020833333,3.310886152173913,3.5458477446808527,3.9603180638297886,5.23649338,7.9615738695652185
1,142.24060214583332,158.88811576086957,200.24733165957457,295.05517851063837,519.6951476199998,1052.1038360434782
