,mul,index_put_impl_,cat,sum,mm,other
1,8.502306142857142,14.0920739047619,4.691731523809521,3.606336547619047,0.9224009761904765,10.66028416666665
2,14.869371022222222,13.933629955555556,7.482886088888886,6.212825200000001,1.4075986444444446,17.939170844444448
4,27.522080063829787,14.635368957446806,13.13287806382979,11.657849148936172,1.7087115319148938,31.765186468085048
8,52.853373065217404,15.790575413043477,24.693930869565218,22.50460852173913,3.2428356304347834,61.943985478260856
16,103.49563747916666,16.7325505625,48.03575431250002,44.417082020833334,6.385332979166667,122.80081316666661
