,16,32,64,128,256,512,1024,2048
0,12.448817,11.181349,13.71123,23.446822,52.291553,172.600139,642.381585,2573.043009
1,12.478863,11.53834,13.723933,23.535774,56.351054,178.660578,644.900536,2578.504726
2,12.572198,12.153228,14.777021,23.720333,57.521476,178.86056,645.110296,2586.927663
3,12.596676,12.526282,14.861301,23.954968,58.25616,178.949512,645.484906,2587.877242
4,12.961794,12.801425,15.073602,23.970647,58.380021,179.151893,645.652871,2588.485557
5,13.143858,13.112949,15.602674,24.175812,58.388564,179.584206,645.940172,2588.911485
6,13.281734,13.216523,16.085541,24.239038,58.433808,180.169143,646.007251,2589.701494
7,13.786199,13.508305,17.061868,24.299448,58.489227,180.501753,646.41248,2590.064684
8,13.883279,13.653732,17.30671,24.377553,58.576291,180.998411,647.187463,2593.647423
9,14.015074,13.733148,17.614362,24.441676,58.636061,181.026379,647.739368,2595.63212
10,14.152247,13.790647,18.050866,24.458218,58.655548,181.049191,647.771237,2597.275813
11,14.176724,13.857585,18.388531,24.466345,58.767793,181.056232,648.198558,2609.252409
12,14.333157,13.869776,18.707606,24.4714,58.80955,181.071527,648.209725,2609.439403
13,14.618284,13.991364,18.717206,24.503142,58.845354,181.0721,648.433504,2610.158516
14,14.659016,14.06211,18.812781,24.527651,58.921795,181.127871,648.755819,2610.716034
15,14.713155,14.306024,18.97331,24.610204,58.960896,181.148416,648.780342,2614.624695
16,14.887891,14.363906,19.278211,24.620219,58.973759,181.161276,649.387281,2620.338711
17,14.970188,14.556625,19.642049,24.621467,58.98019,181.163519,649.799944,2625.691286
18,15.003913,14.604524,19.706363,24.697044,59.028506,181.164958,650.042435,2629.563044
19,15.016647,14.705571,19.934022,24.703379,59.038329,181.259251,650.128334,2638.071805
20,15.125661,14.714466,20.15941,24.748815,59.04252,181.28098,650.534902,2641.707623
21,15.260081,14.779741,20.242378,24.761902,59.097268,181.428774,650.683996,2651.652256
22,15.462367,14.922032,20.546606,24.848167,59.109586,181.476449,650.869727,2652.392071
23,15.566357,14.996201,20.759707,24.852262,59.123025,181.521757,651.164796,2653.753159
24,15.763747,15.059875,20.782425,24.882915,59.179404,181.551737,651.177006,2655.682463
25,16.093413,15.110654,20.844404,24.898178,59.213385,181.605111,651.288676,2663.641117
26,16.185117,15.19887,20.966569,24.933087,59.27146,181.62818,652.048012,2665.930273
27,16.524446,15.304524,21.092093,24.953757,59.284034,181.820547,652.0499,2670.165572
28,16.524862,15.590003,21.336295,24.968636,59.290946,181.82205,652.330578,2675.332444
29,16.654578,15.596722,21.397953,24.972315,59.386425,181.851968,653.043633,2683.404902
30,16.707181,15.663596,21.424191,25.037461,59.420694,181.902363,654.115127,2684.414536
31,16.930489,15.914805,21.730499,25.048629,59.506062,182.080297,654.519211,2684.653621
32,17.160036,15.940595,22.0218,25.057875,59.511661,182.157475,654.808407,2700.867919
33,17.370993,16.063016,22.319757,25.080465,59.552874,182.176034,655.133689,2702.99204
34,17.703347,16.341934,22.340235,25.125965,59.63949,182.227517,655.813179,2709.786149
35,17.819336,16.408296,22.567254,25.165929,59.648513,182.435146,655.937898,2712.701754
36,17.869315,16.708716,22.80077,25.187815,59.753751,182.568414,656.25362,2714.920594
37,18.642109,16.834626,22.855996,25.192135,59.754072,182.608218,656.282609,2720.412836
38,19.094548,17.149508,23.066569,25.331323,59.922856,182.725104,656.746143,2722.670141
39,19.099027,17.75259,23.222171,25.377302,59.972004,182.822696,656.913656,2725.184292
40,19.399672,17.895424,24.673174,25.416179,59.990018,182.852709,656.956436,2725.429005
41,19.689885,18.058066,24.960956,25.438256,60.084409,182.940189,657.01531,2727.001474
42,20.196495,18.075408,25.071506,28.983534,60.20475,183.000695,657.416905,2727.772806
43,20.554095,19.917576,25.195206,29.779172,60.271529,183.221315,658.320406,2728.253772
44,20.69405,20.560782,26.466803,36.556571,60.565773,183.263071,660.01638,2733.127831
45,21.194292,20.601642,27.855093,37.096553,60.723711,183.464557,660.407129,2734.560628
46,21.853625,22.184185,28.281198,37.266362,70.693203,183.601024,661.892369,2741.706557
47,22.577079,22.349547,28.304652,37.354802,80.194096,186.695302,662.521592,2743.494432
48,24.252765,23.574619,28.506073,37.444746,83.592506,204.270055,678.939727,2747.734013
49,25.198727,28.393507,29.029673,37.621754,91.999227,208.540893,693.601381,2749.806951
