,16,32,64,128,256,512,1024,2048
0,9.734953,9.883259,9.340174,14.934926,26.360285,45.358136,90.176286,178.483452
1,9.832992,10.06449,10.346162,15.452735,26.418136,47.161332,90.270358,178.624403
2,9.854269,10.06913,10.728111,15.5853,26.464915,47.262764,90.319314,178.952754
3,9.882203,10.143779,10.762956,16.217945,26.498449,47.366498,90.346158,178.977203
4,9.883579,10.431018,10.978552,16.265141,26.532397,47.420573,90.358829,179.087813
5,9.89273,10.445064,11.181221,16.312465,26.533293,47.421661,90.435238,179.265112
6,9.960596,10.472549,11.247456,16.333744,26.558315,47.424348,90.465988,179.32008
7,9.994833,10.570012,11.250207,16.339279,26.569258,47.461305,90.485954,179.325135
8,10.045644,10.650261,11.275709,16.34459,26.574537,47.464409,90.520031,179.610904
9,10.052779,10.675123,11.3813,16.367405,26.576201,47.475416,90.544093,179.702029
10,10.086792,10.775754,11.493257,16.408105,26.590184,47.561456,90.548605,179.792581
11,10.327187,10.797928,11.855336,16.437382,26.613318,47.597548,90.556188,179.800679
12,10.398956,10.856802,12.205832,16.445509,26.624357,47.630634,90.567419,179.824194
13,10.410699,10.901598,12.438835,16.462147,26.630276,47.701955,90.57033,179.881695
14,10.438056,10.927836,12.599557,16.466307,26.632292,47.712194,90.581625,179.886335
15,10.440648,10.959673,12.815504,16.467587,26.636355,47.720834,90.581817,179.975127
16,10.466534,11.090221,12.916391,16.519359,26.663842,47.739232,90.619126,180.074571
17,10.550111,11.143689,13.169553,16.538717,26.668737,47.788315,90.645843,180.083246
18,10.552894,11.167046,13.274503,16.547644,26.676608,47.790811,90.649171,180.085805
19,10.72011,11.196388,13.423162,16.602007,26.702334,47.793787,90.651091,180.131334
20,10.735309,11.203171,13.440375,16.877597,26.703198,47.799898,90.679536,180.15844
21,10.763979,11.263453,13.468469,17.083531,26.710493,47.801562,90.685807,180.168581
22,10.765547,11.38101,13.590666,17.278297,26.714237,47.816857,90.693519,180.264669
23,10.809639,11.399089,13.786424,17.326965,26.717117,47.820025,90.713389,180.342869
24,10.815878,11.41512,14.178964,17.378288,26.717693,47.828279,90.736939,180.370258
25,10.8313,11.446253,14.341318,17.456744,26.731643,47.878963,90.761577,180.388881
26,10.832389,11.477354,14.44774,17.48311,26.740154,47.88949,90.780455,180.433101
27,10.869569,11.509415,14.543219,17.484166,26.742811,47.906032,90.786438,180.444044
28,10.869601,11.512999,14.549523,17.48615,26.748889,47.948492,90.803813,180.460936
29,10.879457,11.513607,14.570129,17.502501,26.759705,47.958188,90.852929,180.505735
30,10.918973,11.516742,14.596334,17.520259,26.822515,47.965323,90.893564,180.514278
31,10.993494,11.536644,14.708932,17.573086,26.853808,47.991945,90.90182,180.534532
32,11.01154,11.579553,14.718116,17.590173,26.905707,47.994536,90.902108,180.537124
33,11.020148,11.626876,14.764383,17.687636,26.918858,48.012614,90.909307,180.557282
34,11.023571,11.627964,14.781438,18.115469,27.133207,48.036452,90.958902,180.61414
35,11.095084,11.652698,14.790781,19.10597,27.190481,48.037925,91.001555,180.629883
36,11.282684,11.961565,14.805947,20.492852,27.259595,48.051716,91.004498,180.631003
37,11.291258,12.079379,14.806491,21.351014,27.286121,48.071233,91.051151,180.641463
38,11.398993,12.179466,15.359657,21.368196,27.304487,48.090047,91.069293,180.75992
39,11.560898,12.196616,15.492477,21.384931,27.309031,48.138588,91.113097,180.765518
40,12.788434,12.282529,15.497117,21.455868,27.354306,48.20271,91.154085,180.792652
41,12.844077,12.64592,15.501404,21.48041,27.610507,48.271343,91.16682,180.842599
42,13.962567,13.034876,15.602835,21.52239,30.614457,48.274479,91.189153,180.914689
43,13.997892,13.138418,15.728744,21.560306,31.92189,49.50851,91.215519,180.96806
44,14.042848,13.311875,15.762436,21.588752,35.964945,49.607765,91.25494,181.026167
45,14.558545,13.708478,15.767268,21.606543,36.040651,49.897627,91.367954,181.192871
46,15.271248,14.151286,16.019596,21.629996,36.04465,49.934584,92.034101,181.278399
47,15.832637,14.2595,16.504481,21.631212,36.081703,50.989911,92.845898,181.642044
48,17.832678,15.354569,16.796838,21.757857,36.095718,61.949777,94.572622,183.358082
49,18.524712,20.364447,26.148242,31.689784,36.408041,63.796104,118.280987,206.058018
