,amazon-photo,pubmed,amazon-computers,coauthor-physics,flickr,com-amazon
0,2.9306874390243913,1.9137419000000002,6.12433486956522,7.383469744680847,15.002250282608706,22.985621553191496
1,24.100380804878053,16.393578920000007,46.62062415217388,44.62105429787238,87.92911423913043,108.6680651489362
2,1.8553912926829292,1.2060386000000003,4.053659695652173,4.924393723404254,9.587670413043474,13.755358893617016
3,0.0,0.0,0.0,0.0,0.0,0.0
