,amazon-photo,pubmed,amazon-computers,flickr,com-amazon
0,41.58657249999998,15.577630934782631,94.89505079166646,145.23816691836757,77.34230539583329
1,203.37421529166662,76.33688817391307,417.3896751458332,712.4353886734698,683.5354364583333
2,32.75619572916663,13.74712654347826,67.50486016666662,118.15608267346944,100.27264908333332
3,0.0,0.0,0.0,0.0,0.0
