,gcn,ggnn,gat,gaan
0,2.882211548941476,3.9515290941510886,3.2621349607195174,3.4221887588500977
1,4.4208798143598775,4.04394335216946,3.803686963187324,4.707031779819065
2,8.41522216796875,7.620608806610107,7.874155044555664,7.440487543741862
3,12.285888195037842,12.669703790119716,12.069284915924072,12.724190950393677
4,32.82517077876072,31.488727120792163,30.764748068416818,33.737589331234204
5,52.786335945129395,54.411067962646484,55.60577869415283,63.74213218688965
6,0.0,0.0,0.0,0.0
