,mm,mul,scatter_add_,index_select,gather,other
16,1.286001681818182,0.2549611363636364,0.26520929545454547,0.19501734090909092,0.14604286363636368,3.1882828181818175
32,1.308417108695652,0.42887297826086945,0.45238034782608694,0.34183204347826096,0.2589315217391304,3.3864338043478246
64,2.3444532857142857,0.7618315510204083,0.7297992857142855,0.5700425918367346,0.42402010204081625,3.5771117755102066
128,2.61176152,1.4596272399999999,1.2947112399999998,0.9505593599999997,0.70406708,4.0179206
256,3.0091690256410257,2.8316113846153845,2.330844461538462,1.5794268717948714,1.114796307692308,4.965372743589743
512,6.27326257142857,5.5980815476190475,4.891792714285712,3.1650645952380954,2.279759261904762,7.362295166666666
1024,12.28185331707317,11.123777195121953,10.047857560975608,6.2938753658536575,4.626968780487805,12.526185097560955
2048,25.002769851063828,22.125995617021267,20.194191936170217,13.291488574468083,9.152842340425531,24.004402255319135
