,amazon-photo,pubmed,amazon-computers,coauthor-physics,flickr,com-amazon
0,181.28662109375,110.853515625,369.00146484375,1455.404296875,812.033203125,871.8515625
1,336.90966796875,177.185546875,690.296875,1793.86279296875,1440.8466796875,1669.611328125
2,647.1513671875,314.47412109375,1324.60595703125,2467.7099609375,2686.79443359375,3267.4345703125
3,1268.38525390625,590.08349609375,2603.8837890625,3818.52392578125,5183.22509765625,6456.21875
4,2512.623046875,1139.982421875,5157.341796875,6520.2880859375,10178.5068359375,
