,3,6,10,15,20,25,30,50
0,3.6315621999999985,3.3832563799999997,3.3579602999999985,3.0166236046511625,3.0018819302325577,3.024338976190476,3.0351044047619045,3.0427971111111094
1,2.97619762,5.25045032,8.630760019999999,11.460116790697674,14.277764232558146,18.379539833333336,22.118409571428572,35.92535437777776
