,memory,diff_memory
279,116520960,58551808
280,139576832,81534976
281,143607808,85190144
282,109398528,50908160
283,108920320,50995200
284,119010304,61082624
285,133031936,74952192
286,104664576,46355456
287,106107392,48245760
288,109445632,51545088
289,191263232,133306368
290,184730112,125257216
291,174908928,115624960
292,118229504,58886656
293,139841024,81799680
294,128367104,69952512
295,149463552,91241984
296,131052544,72411648
297,116661760,58388480
298,137467392,79428608
299,119592960,61170176
300,120908800,62825984
301,94482432,36357632
302,112515072,54794240
303,115754496,57753088
304,175123456,117075968
305,184588288,125431808
306,140634112,81377792
307,137137152,78737920
308,139628544,81247232
309,147259392,88848896
310,139613696,81042432
311,141975040,83548160
312,133913088,75436544
313,118855680,60525568
314,112854528,54784000
315,127510528,69524480
316,115389952,57160704
317,100334592,42308096
318,104840704,47030784
319,150917120,93044736
320,192259584,133552640
321,152112128,92709888
322,161827840,103202304
323,137246720,78438912
324,132471808,74131968
325,140402688,82112000
326,139610624,81148416
327,131120128,72706560
328,129434624,71154688
329,126156800,67898880
330,122964480,64724992
331,123737088,65594368
332,101695488,43538944
333,90640896,32797696
334,146615808,88942592
335,203218432,144642560
336,161806848,102137344
337,128591360,69806592
338,108340736,50110464
339,128854528,70953984
340,108878848,50612736
341,125312000,67386880
342,130678272,72491008
343,137128448,78867456
344,150549504,92163584
345,149513728,90882048
346,144404480,85813248
347,115015680,56493056
348,112359936,54346240
349,110342144,52333056
350,57990656,2560
351,85959168,29217792
352,78915072,20886016
353,74300928,16414208
354,68557824,10731008
355,73683456,15955456
356,84014080,26199552
357,78935040,20936704
358,74886656,16983040
359,72125952,14288896
360,69253632,11465216
361,83290624,25551360
362,78920704,20934656
363,76164096,18272768
364,70078464,12220928
365,68827648,11073536
366,79192064,21459456
367,78927872,21017088
368,77521408,19623936
369,70672384,12790272
370,69803008,12039680
371,81230336,23481856
372,78936064,20987904
373,79799808,21895168
374,73072128,15153152
375,68913152,11108352
376,75215360,17481216
377,76985344,19143680
378,73330176,15459328
379,73718272,15909888
380,77192192,19377664
381,74723840,16848384
382,76511744,18678784
383,75066880,17203712
384,76483584,18644480
385,78925312,21061632
386,75136000,17240576
387,79155200,21315072
388,80215040,22307328
389,78936064,21008384
390,82546176,24641536
391,75062784,17094656
392,75974656,18137088
393,87471104,29616640
394,87574528,29526528
395,87110144,29056000
396,88796160,30768128
397,87163904,29090304
398,88228864,30197760
399,85746688,27683840
400,87445504,29417472
401,123838464,65792000
402,122469376,63746048
403,107724800,49012224
404,88529408,30148096
405,104504320,46433280
406,106985984,48629248
407,114009600,55619072
408,90077696,31569408
409,100904960,42809344
410,107730432,49450496
411,113571840,55176704
412,101582336,43080192
413,120841728,62544896
414,126170112,67520512
415,109925376,51178496
416,113345024,54888448
417,113969152,55438848
418,115249152,56734720
419,117192192,58617856
420,109276672,50686464
421,117107200,58669568
422,113462784,54871552
423,113979904,55486464
424,114045440,55520256
425,100160000,41645568
426,128419840,70171136
427,114349056,55526912
428,113721856,55194624
429,103642112,45150208
430,100598272,42252288
431,109806592,51506688
432,115118592,56665600
433,106729472,48159744
434,116445696,58072064
435,103181312,44608512
436,113845760,55508992
437,107251200,48740864
438,107132416,48755712
439,128520192,70144000
440,116381696,57567744
441,107088384,48517120
