,16,32,64,128,256,512,1024,2048
0,0.41324476086956535,0.4286075999999998,1.0560020399999999,1.114337717391304,1.5532141000000008,2.7201907400000014,4.265732042553193,8.187411790697675
1,0.35723258695652166,0.6110584888888888,1.1135258000000001,2.0927921521739132,3.6092069799999984,6.885282000000002,13.088463617021281,26.072898348837196
