,16,32,64,128,256,512,1024,2048
0,0.5333035600000003,0.9922373023255816,2.2093632173913047,6.356452380952382,18.499120042553187,65.56810920408164,281.64215057446813,1230.1793276600004
1,1.1604055800000004,2.2577870930232553,4.585726847826086,9.622830714285717,20.10678242553191,41.78488455102041,82.28056768085109,177.2165095
