,3,6,10,15,20,30,50
0,12.185380818181825,12.139992731707318,12.172450159090902,12.30095219565217,12.286815934782606,12.365783688888893,12.45059746808511
1,7.657617727272731,14.564486146341471,24.085166863636378,36.69762108695653,46.2721056956522,71.6153139111111,117.09161034042546
