,gcn,ggnn,gat,gaan
0,16.908104014137844,42.929604171604645,38.03076923076923,101.76330935251798
1,23.06832298136646,29.89263296993723,55.152068965517245,144.06178184845962
2,27.090039654770237,20.931046195652176,67.2139193285148,174.4540589775703
3,29.05294014700735,19.91896286154373,73.50332400279916,191.07682392369168
4,30.240852346104177,19.459213863060018,76.92741357050639,199.82879762493815
5,31.868929798471875,18.79933194999747,81.65219174570623,212.3564687975647
6,30.55004393029726,17.187966925364474,78.32090043923866,203.6888646684832
7,31.765917483764166,17.35639406378276,81.64540361599185,212.4022010689099
8,33.39740291262136,17.694654831395628,86.42789534996602,224.79282281629597
