,0,1,2,3,4,5
0,6.166562977207172,2.68949861581052,6.712245706334617,1.2712450614463946,4.058941027350513,15.161615403225134
1,4.430873717191047,5.202985294298014,4.637640933172604,1.2675117123223063,5.067643829051006,49.22409243396682
2,15.152449714404208,5.8419394923658015,16.64932004915552,2.6628184668170833,9.429737670790677,32.369159541188736
3,91.23882599426597,24.34914458724967,104.57455138989025,,43.22406419782941,94.52093604263824
