,0,1,2,3,4,5
0,6.141506702109609,2.6790811442633036,6.696320905148337,1.2655439855557953,4.056016822976645,15.152822951339356
1,3.521172210652708,2.8137563931168974,3.7691785609368194,1.139239511314051,2.7661288411250884,21.94426824496999
2,8.746960242803551,3.3295193100308813,9.62568091567391,1.3925809100287294,5.444014914950525,19.925380604796665
3,63.046533852826585,14.053027078950889,72.3186233277257,,26.76375282889428,34.90982678214524
