,loss,memory,diff_memory
0,2.305713415145874,3334144,3131904
1,2.279092788696289,3877376,1889792
2,2.1882941722869873,4006912,2041344
3,2.21022891998291,3927552,1960960
4,2.1384482383728027,3907072,1931776
5,2.1218369007110596,3822080,1865216
6,2.0828347206115723,3879936,1913856
7,2.0540971755981445,3850752,1879552
8,1.9592995643615723,3883008,1942016
9,2.135488986968994,3986432,2029056
10,2.0546445846557617,3983360,2018816
11,2.107295036315918,3914752,1932288
12,2.14508318901062,3906048,1934336
13,2.205803632736206,3884544,1930240
14,2.152048349380493,3916800,1940992
15,2.0316030979156494,3885568,1905152
16,1.8991302251815796,3761152,1799680
17,2.064211130142212,3919360,1980928
18,2.070110559463501,4102656,2152448
19,1.9737484455108643,4002816,2013696
20,1.9811651706695557,4048896,2077184
21,1.9401957988739014,4132352,2143232
22,2.2166929244995117,3978240,1987584
23,2.1184775829315186,3911680,1913344
24,1.97223961353302,3768320,1801728
25,1.8668016195297241,3984384,2030080
26,1.8847436904907227,4160512,2186752
27,1.9189592599868774,3851264,1867776
28,1.8379966020584106,4077568,2127360
29,1.887822151184082,3966976,1984512
30,1.964219570159912,3880448,1898496
31,2.0385825634002686,3809280,1873408
32,2.0887460708618164,3997184,2051584
33,1.8827768564224243,3940352,1946112
34,1.7669340372085571,3898880,1918976
35,2.10093092918396,3910656,1939456
36,2.0626275539398193,3844096,1872896
37,2.101876735687256,2421248,479744
38,1.9316365718841553,3931648,3122688
39,1.8961596488952637,3969024,1974784
