,loss,memory,diff_memory
0,2.3101682662963867,833393664,832474112
1,2.289707660675049,803933696,762211840
2,2.2673227787017822,816937472,774611968
3,2.240872621536255,826653696,784644096
4,2.2008564472198486,817252864,774607360
5,2.1327550411224365,796320256,754074112
6,2.0555882453918457,809796096,767790592
7,1.9524428844451904,817492992,776174592
8,1.9028596878051758,421733376,379259904
9,1.9582200050354004,815903232,812225024
10,1.9398483037948608,828240896,786656256
11,1.827910304069519,826143232,783849472
12,1.8718767166137695,811249152,768701952
13,1.8961726427078247,817774592,775648256
14,1.8959236145019531,822665216,780249088
15,1.895578384399414,812931584,770311168
16,1.8664178848266602,804897792,762632192
17,1.8882756233215332,438110720,396032000
18,1.8371028900146484,804511232,800833024
19,1.8242284059524536,798603264,757189120
20,1.9140571355819702,809108992,766843904
21,1.913748025894165,821494272,779346432
22,1.8453803062438965,817201152,775498240
23,1.834535837173462,819518464,777138688
24,1.818626880645752,816824832,774524416
25,1.8094514608383179,818307072,776288768
26,1.8406414985656738,436107776,393381376
27,1.8471086025238037,809940992,806262784
28,1.8199695348739624,825713664,784165376
29,1.8335624933242798,832889856,790458368
30,1.8334667682647705,809758720,767346176
31,1.8296147584915161,812038656,769967616
32,1.7887989282608032,801645056,759078400
33,1.8021457195281982,811617280,769519104
34,1.7845242023468018,826369536,783799808
35,1.7931843996047974,412097536,369558016
36,1.8136063814163208,816049152,812370944
37,1.7532827854156494,810315776,768728064
38,1.7578682899475098,795243008,752906752
39,1.745126485824585,821003776,779026432
