,loss,memory,diff_memory
0,0.7280460596084595,479973888,479738368
1,0.7669932246208191,480960000,362821120
2,0.5257440209388733,480247808,361888768
3,0.41741833090782166,479308288,361752064
4,0.35347113013267517,480523264,363260416
5,0.31318601965904236,481839104,364039680
6,0.30424657464027405,481154560,361323520
7,0.29306867718696594,481322496,362210304
8,0.3053194284439087,482963968,363900416
9,0.2920473515987396,481514496,361556480
10,0.28551435470581055,480589824,361169920
11,0.268898606300354,480808448,362437632
12,0.28894367814064026,478448640,360775680
13,0.29578471183776855,479773696,362168832
14,0.2753179371356964,479265792,361692160
15,0.2905620336532593,484557824,366369792
16,0.2737250030040741,318057472,197642240
17,0.2667089104652405,480624128,479682048
18,0.26342856884002686,479491072,361893376
19,0.26749342679977417,480308224,362272768
20,0.2679678201675415,481679360,363680768
21,0.27286678552627563,482051072,361706496
22,0.2694157063961029,480559616,360052224
23,0.2714104950428009,480280064,361558528
24,0.27796000242233276,480817664,362305024
25,0.27852025628089905,480185344,360473600
26,0.25723668932914734,479371264,361218048
27,0.2613484859466553,481554432,363845120
28,0.2567458748817444,481550336,362843648
29,0.25390705466270447,480927232,362746880
30,0.26731938123703003,479399424,360851456
31,0.25633323192596436,479176704,361084416
32,0.26142218708992004,480470016,362308608
33,0.27935847640037537,322993664,204782592
34,0.2680113911628723,481723392,480781312
35,0.25900983810424805,477710336,359838720
36,0.25365951657295227,482505728,365054464
37,0.2685697674751282,478504960,360464384
38,0.2611983120441437,483200000,365306880
39,0.2571296691894531,480437760,360191488
