,loss,memory,diff_memory
0,1.6091539859771729,50144256,47987200
1,1.5673885345458984,57079808,1882624
2,1.5649808645248413,56609792,1425408
3,1.4571435451507568,56778752,1614336
4,1.47671377658844,56889856,1784832
5,1.4672067165374756,56777728,1506304
6,1.374707579612732,56837632,1568256
7,1.2485696077346802,56747008,1540608
8,1.3621110916137695,56686592,1581568
9,1.1920589208602905,56899072,1796096
10,1.3898130655288696,56819200,1610240
11,1.3633129596710205,56707072,1469952
12,1.1609615087509155,56861696,1822208
13,1.0342657566070557,56763392,1589760
14,1.2298860549926758,56709120,1635840
15,1.2726047039031982,56926208,1725440
16,1.1949162483215332,56659456,1417216
17,1.1895654201507568,56520704,1387520
18,1.327189564704895,56656384,1658368
19,1.0579332113265991,56872448,1707008
20,1.0965979099273682,56751616,1414144
21,0.9536343812942505,56747008,1546240
22,0.8907210230827332,57086976,2011648
23,1.2241140604019165,56552448,1336832
24,1.0206328630447388,56912384,1945600
25,0.9622053503990173,56605696,47977472
26,0.9477996826171875,56616960,1547776
27,1.0613466501235962,56674304,1639936
28,0.8141635060310364,56913920,1778688
29,0.9249271154403687,56806912,1531904
30,1.0312906503677368,56871424,1698816
31,0.8691786527633667,56627200,1356800
32,0.8953995704650879,57025536,1926144
33,0.9611800909042358,57086464,1903104
34,1.017971158027649,57093632,1780736
35,0.8748446702957153,56760320,1513472
36,0.8771531581878662,56907264,1769472
37,0.9405212998390198,56823296,1677824
38,0.8919993042945862,56748544,1608192
39,0.8008544445037842,56853504,1748480
