,loss,memory,diff_memory
0,2.078275442123413,1021440,827392
1,2.0695877075195312,1582080,164352
2,2.054978370666504,1660416,272896
3,2.0586092472076416,1560576,156672
4,2.0166449546813965,1580032,207360
5,2.019913911819458,1581568,186368
6,2.002058744430542,1611776,224256
7,2.0195724964141846,1612800,206848
8,1.9372260570526123,1562624,156672
9,1.983079433441162,1592320,211968
10,1.969539999961853,1643520,236544
11,1.9123880863189697,1569280,125440
12,1.9751958847045898,1595392,215040
13,2.187966823577881,1591808,186880
14,2.0460939407348633,1597952,201728
15,1.9338853359222412,1589760,177152
16,1.940006136894226,1632768,233472
17,1.912131428718567,1622016,202752
18,2.031766653060913,1563648,148480
19,1.9175894260406494,1617408,227840
20,2.055760383605957,1653248,239104
21,1.8279480934143066,1601536,173056
22,1.9668760299682617,1608704,203776
23,1.971422791481018,1606144,198144
24,2.004067897796631,1587200,184320
25,2.0268990993499756,1583104,184832
26,1.9053735733032227,1637888,242688
27,1.9650403261184692,1619968,189440
28,1.8724945783615112,1590784,178688
29,1.8084301948547363,1546240,146944
30,1.9733301401138306,1604096,235520
31,1.9200568199157715,1611776,211456
32,1.923258900642395,1635328,231424
33,1.9244860410690308,1560576,133120
34,2.2082293033599854,1607680,230400
35,1.9442775249481201,1608192,197120
36,1.9638525247573853,1580032,177152
37,2.0693953037261963,1387520,0
38,1.8364454507827759,1614336,838144
39,1.9178889989852905,1593856,172032
