,loss,memory,diff_memory
0,1.0029188394546509,183976960,183871488
1,0.827614426612854,181082624,137142272
2,0.7206888198852539,184755712,141949952
3,0.6347468495368958,191956992,148008960
4,0.5454657077789307,183000576,136905216
5,0.4973921775817871,187354112,143405568
6,0.4745776653289795,187613184,143008256
7,0.42763105034828186,193748992,149594624
8,0.4207514226436615,183635968,137517056
9,0.39011844992637634,193814528,149855744
10,0.39766278862953186,180573696,134447104
11,0.3857736587524414,169184256,126498816
12,0.3867739140987396,183351808,142916608
13,0.39036738872528076,195598848,151660032
14,0.3877469301223755,194860544,148054016
15,0.3832649886608124,187070464,140909568
16,0.3705103099346161,187901440,143901184
17,0.347196102142334,182957568,138194944
18,0.38180792331695557,195891712,151945216
19,0.3547743856906891,184352256,137530880
20,0.3850572109222412,187392000,143431680
21,0.35533636808395386,187624960,142981632
22,0.35524797439575195,192143360,148163584
23,0.37371307611465454,195242496,149156864
24,0.36724531650543213,188220928,141794304
25,0.35677775740623474,182597632,138405888
26,0.33898821473121643,191966720,148043264
27,0.37361380457878113,193709568,147610624
28,0.3408181667327881,187629056,141509120
29,0.35683998465538025,188924928,144783360
30,0.336985319852829,182785536,137790976
31,0.3447769582271576,187479552,143544832
32,0.3276016116142273,193667072,148935680
33,0.34692084789276123,180520960,134403584
34,0.34988752007484436,194546176,152079360
35,0.33561256527900696,202244096,156047360
36,0.33519601821899414,184300544,136013824
37,0.34503185749053955,186260480,142307840
38,0.33299097418785095,182920192,138486272
39,0.3511107265949249,186364416,142420992
