,loss,memory,diff_memory
0,1.9480024576187134,11423744,11292672
1,1.9233119487762451,11574272,3651584
2,1.897072196006775,11952128,4056064
3,1.8687033653259277,12104192,4151808
4,1.8280584812164307,11619328,3631104
5,1.8003629446029663,11890688,4009472
6,1.763309359550476,11998720,4060672
7,1.7329678535461426,11645952,3688960
8,1.7005596160888672,11780608,3880448
9,1.681449055671692,12043776,4118016
10,1.6788666248321533,11743232,3788800
11,1.6527178287506104,11816448,3869184
12,1.6366828680038452,12003840,4064768
13,1.6970938444137573,11811328,3848704
14,1.6425280570983887,11674624,3735552
15,1.6814143657684326,11561984,3644928
16,1.6769132614135742,11694592,3789824
17,1.7345317602157593,11479552,3578368
18,1.6298109292984009,11638784,3733504
19,1.6332648992538452,11472384,3573760
20,1.6514277458190918,11581952,3681280
21,1.6281002759933472,11804672,3866624
22,1.6425106525421143,11871232,3893760
23,1.6498280763626099,11885056,3957248
24,1.6606073379516602,12420096,4465664
25,1.6292301416397095,11490816,10966528
26,1.640682578086853,11411456,3507712
27,1.6214451789855957,12448768,4566016
28,1.6556707620620728,11712000,3744256
29,1.668126106262207,11596800,3666432
30,1.6432186365127563,11897856,3965952
31,1.6571667194366455,11588608,3659776
32,1.6351149082183838,12217856,4284416
33,1.6698355674743652,11753984,3788288
34,1.629361629486084,11913728,3993088
35,1.6083427667617798,11770368,3834368
36,1.6722533702850342,11419648,3508736
37,1.6097830533981323,11901952,3985920
38,1.6254258155822754,11668992,3709440
39,1.623873233795166,12130816,4203520
