,loss,memory,diff_memory
0,2.299929618835449,87251456,86919168
1,2.066122531890869,88329728,53831680
2,2.225550413131714,89016320,54607360
3,1.943468451499939,88960000,54123520
4,2.02445125579834,90416640,55664640
5,1.9121450185775757,88981504,53918208
6,1.8527706861495972,88179200,53267456
7,1.8783334493637085,88559104,54217728
8,1.8414732217788696,88488960,53854208
9,1.8400304317474365,90496000,56096256
10,1.8042454719543457,88763904,53697536
11,1.775902509689331,89348608,54786048
12,1.7537269592285156,89270272,54198272
13,1.555982232093811,88686080,53645824
14,1.7775297164916992,88843776,54124032
15,1.430338740348816,89521152,54629376
16,1.6166363954544067,75975680,40896000
17,1.4639897346496582,88455168,87126016
18,1.377461552619934,88369664,53830144
19,1.3919950723648071,88569344,53975040
20,1.0666970014572144,88904192,54226944
21,1.2552516460418701,88858624,54299136
22,1.1031901836395264,88187904,53243392
23,1.073136329650879,88940032,54647808
24,0.9712821245193481,88443904,53660160
25,0.9958092570304871,88607744,54001664
26,1.0187761783599854,88798720,53991936
27,0.8712867498397827,91668992,56772096
28,0.9281168580055237,88592384,52401152
29,0.9225216507911682,88359936,53635584
30,0.9245911836624146,89209856,54354432
31,0.844463586807251,89117184,54137856
32,0.8213475942611694,88504832,53572608
33,0.7538137435913086,77799936,43172864
34,0.777143657207489,88464384,87135232
35,0.6656715869903564,88456192,53884416
36,0.6753786206245422,88253440,53628928
37,0.7505054473876953,89229824,54637568
38,0.7359491586685181,88731648,53709824
39,0.7250243425369263,88592384,53883904
