,loss,memory,diff_memory
0,1.9287049770355225,676857344,676230656
1,1.9031119346618652,648859136,599845888
2,1.8783758878707886,666848256,618004480
3,1.8442211151123047,667099136,618217984
4,1.8050826787948608,666164736,663657984
5,1.7467197179794312,667092480,618212352
6,1.695389986038208,661173248,612237312
7,1.615656852722168,672612864,623771136
8,1.608828067779541,671436800,668930048
9,1.6466997861862183,646669824,597731328
10,1.6058579683303833,678358016,629532160
11,1.5784646272659302,669072384,620123648
12,1.5865644216537476,671754240,669247488
13,1.5901169776916504,671646720,622659072
14,1.584120273590088,655355904,606436352
15,1.5917187929153442,656983552,608143872
16,1.590158462524414,677814272,675307520
17,1.5826349258422852,642832384,593835008
18,1.5877419710159302,673073152,624279552
19,1.586787223815918,666898432,617979392
20,1.5760201215744019,667849728,665342976
21,1.5763447284698486,672881152,623925248
22,1.580817699432373,658283520,609395712
23,1.5939679145812988,661673472,612793344
24,1.5826598405838013,670215680,667708928
25,1.5931816101074219,654422528,605550080
26,1.5754278898239136,668325888,619435008
27,1.5698180198669434,668875264,619992576
28,1.5872191190719604,667248640,664741888
29,1.5711334943771362,654269952,605361664
30,1.5664423704147339,667067904,618184704
31,1.5940122604370117,671093248,622132736
32,1.5782479047775269,666247680,663740928
33,1.5788886547088623,667185152,618279936
34,1.5798252820968628,656937984,608044032
35,1.5777539014816284,671224832,622323200
36,1.5790010690689087,656037888,653531136
37,1.5728474855422974,671312384,622409216
38,1.5922409296035767,653870592,604952576
39,1.565900444984436,677654016,628768256
