,loss,memory,diff_memory
0,1.9480509757995605,15343616,15212544
1,1.924491047859192,15529472,5124608
2,1.896332025527954,15790080,5407232
3,1.863680362701416,15417856,4965376
4,1.8330292701721191,16131072,5779456
5,1.7953702211380005,15225344,4774400
6,1.7624320983886719,15692288,5338112
7,1.7440283298492432,15549440,5144576
8,1.7004250288009644,15771136,5355008
9,1.6661525964736938,15713280,5285888
10,1.6771655082702637,15686656,5250560
11,1.6683602333068848,15294976,4888576
12,1.6969133615493774,15258624,4895232
13,1.68272864818573,15754752,5407232
14,1.6489323377609253,14957056,4541952
15,1.6848758459091187,15528960,5204992
16,1.6244986057281494,15288832,4852736
17,1.6680628061294556,15900160,5495296
18,1.683770775794983,12479488,2043904
19,1.6275540590286255,15015424,14491136
20,1.643141746520996,15845888,5488640
21,1.6359434127807617,15662592,5260288
22,1.6713415384292603,15232000,4824064
23,1.6401649713516235,15722496,5332480
24,1.644044280052185,15972864,5563392
25,1.6599054336547852,15783424,5341184
26,1.6295160055160522,15617536,5207040
27,1.6740158796310425,15120896,4730368
28,1.6332788467407227,15650816,5283840
29,1.6356900930404663,15863296,5437440
30,1.6483125686645508,15208960,4791808
31,1.6244772672653198,15575552,5224960
32,1.6273486614227295,15882752,5484544
33,1.6552492380142212,16159232,5704704
34,1.6653753519058228,15616000,5188096
35,1.628361463546753,15626240,5217280
36,1.6583322286605835,15587328,5176320
37,1.6379311084747314,11776000,1347584
38,1.6071900129318237,15567872,15043584
39,1.6283519268035889,15724032,5297664
