,loss,memory,diff_memory
0,1.9344736337661743,49175040,48911872
1,1.7787210941314697,49993216,37768704
2,1.6547119617462158,50021376,37882368
3,1.6629825830459595,50537984,38365696
4,1.6515264511108398,50105344,37854720
5,1.6017285585403442,50157056,37976064
6,1.6160213947296143,49967104,37840384
7,1.5962071418762207,50236416,38073856
8,1.5909432172775269,50179072,38044672
9,1.6145305633544922,50314752,38180864
10,1.5958319902420044,50118656,37990400
11,1.5644785165786743,50331136,38133760
12,1.5827062129974365,50333184,38200832
13,1.56492280960083,49946112,37730304
14,1.576190710067749,50187776,38036480
15,1.651637077331543,49796096,37629952
16,1.5467102527618408,33305600,21134336
17,1.5676791667938232,49863168,48810496
18,1.573053240776062,49948672,37763072
19,1.565848469734192,50189824,37985792
20,1.5819013118743896,50194432,38017536
21,1.5896347761154175,50093056,37974016
22,1.5638467073440552,50118656,37947392
23,1.5388007164001465,49908224,37757952
24,1.5597039461135864,50086912,37920768
25,1.555450201034546,50357248,38182912
26,1.5441840887069702,50162176,37960192
27,1.5444302558898926,50114048,37934592
28,1.5069798231124878,50180096,38017024
29,1.5445634126663208,49860096,37653504
30,1.555234432220459,50133504,37997056
31,1.5512136220932007,50015744,37962752
32,1.526017427444458,49998848,37841920
33,1.5172992944717407,33448448,21252096
34,1.5387672185897827,49954816,48902144
35,1.4971972703933716,49900032,37748224
36,1.547413945198059,50289664,38120448
37,1.5203466415405273,50001920,37791232
38,1.5579525232315063,50522624,38353408
39,1.4890997409820557,50072064,37920256
