,loss,memory,diff_memory
0,2.0789949893951416,2061312,1867264
1,2.0663440227508545,2642944,451072
2,2.05015230178833,2697728,564736
3,2.03827166557312,2596352,403456
4,2.0288727283477783,2685952,542208
5,2.019078016281128,2629632,403968
6,2.0448949337005615,2627584,460800
7,1.9738249778747559,2744320,561152
8,2.0054638385772705,2632192,419328
9,1.9453469514846802,2726400,542208
10,2.0341615676879883,2635776,415744
11,1.983053207397461,2653696,478208
12,1.9383513927459717,2653696,454144
13,1.9477697610855103,2641408,451072
14,1.8823992013931274,2681344,537088
15,2.061176300048828,2664448,492032
16,2.0244553089141846,2203136,0
17,1.9002571105957031,2725888,1949696
18,1.9402400255203247,2619392,397312
19,1.9856586456298828,2611200,442368
20,2.034756898880005,2665472,503296
21,1.9817132949829102,2816512,666112
22,1.8984737396240234,2641408,399360
23,1.916536808013916,2678272,488960
24,1.89052152633667,2618880,414720
25,1.98485267162323,2648576,484864
26,1.9398316144943237,2696192,516096
27,1.9088280200958252,2639872,437760
28,1.8915046453475952,2684928,502784
29,1.9275003671646118,2648064,503296
30,1.9301841259002686,2631680,446464
31,1.9117779731750488,2740736,549888
32,1.9474343061447144,2652672,470016
33,1.981015682220459,2173440,0
34,1.9864367246627808,2488320,1712128
35,1.9432789087295532,2617856,515584
36,1.8194255828857422,2790400,649216
37,1.9288665056228638,2791424,598528
38,1.9636272192001343,2569728,332288
39,1.8786017894744873,2774528,629248
