,loss,memory,diff_memory
0,0.6909093260765076,3255652352,3255195648
1,0.5614280700683594,3259021312,2955424256
2,0.43321549892425537,3251367936,2949231104
3,0.3767020106315613,3279074816,2977616896
4,0.439192533493042,3221624832,2918551040
5,0.3050575852394104,3249548288,2948981248
6,0.3024972975254059,3276955136,2974672384
7,0.28890904784202576,3265664512,2963568128
8,0.2861846387386322,3257542656,2956408320
9,0.2936207354068756,3251375104,2949739008
10,0.283564031124115,3266644992,2966296576
11,0.2792620062828064,3242701312,2941264896
12,0.2842903733253479,3223040000,2922659840
13,0.2774900496006012,3231882752,2931879936
14,0.27852126955986023,3317931008,3017310720
15,0.27501729130744934,3265012224,2958520832
16,0.2757568359375,3241256960,2939870208
17,0.27175354957580566,3241662464,2941454848
18,0.2755357027053833,3295143424,2993506304
19,0.2746586203575134,3254209536,2950090752
20,0.2708092927932739,3250247680,2948488192
21,0.26762068271636963,3241230336,2939599360
22,0.27096420526504517,3262295040,2961364992
23,0.26470208168029785,3244279296,2940169216
24,0.2639041244983673,3252250624,2951525376
25,0.2657620310783386,3201443328,2899634688
26,0.2711898684501648,3273584128,2974652928
27,0.26942178606987,3209684480,2906065920
28,0.26012998819351196,3232168448,2933420032
29,0.2561001181602478,3246925824,2946740736
30,0.26126015186309814,3259107840,2958406656
31,0.2596254348754883,3245425152,2943087104
32,0.2569188177585602,3211917824,2911234048
33,0.25548091530799866,3278112256,2979325440
34,0.25465574860572815,3272984064,2969740288
35,0.2492130845785141,3238547968,2935519744
36,0.25305241346359253,3272460800,2972548608
37,0.24926215410232544,3195889664,2892187136
38,0.2432306706905365,3275724800,2976608768
39,0.24999327957630157,3290206720,2987483648
