,loss,memory,diff_memory
0,1.946661114692688,121200640,117113344
1,1.930915355682373,121571840,70043648
2,1.9142132997512817,121304064,69778432
3,1.8921422958374023,127900672,76385280
4,1.8661274909973145,122148352,68481024
5,1.8600120544433594,123535360,71826944
6,1.8396326303482056,121143296,69178880
7,1.8001035451889038,121485824,69961216
8,1.766329288482666,121783296,70260736
9,1.789850115776062,124472320,72897536
10,1.7289825677871704,123934208,71348224
11,1.7016240358352661,124067840,72024064
12,1.713148593902588,118689280,66391552
13,1.675988793373108,121506816,71224832
14,1.691050410270691,118602752,67077120
15,1.718738079071045,118994944,68705280
16,1.6396373510360718,122914816,72467456
17,1.686394214630127,121622016,70017536
18,1.6596143245697021,121416704,69883392
19,1.6086291074752808,121409536,69891584
20,1.6026968955993652,117648896,66129408
21,1.6608251333236694,121729536,71777792
22,1.6384692192077637,127899136,76365824
23,1.6231043338775635,121694720,68027392
24,1.6790391206741333,121594880,70064640
25,1.6087088584899902,123981312,72454144
26,1.6626415252685547,121662464,69503488
27,1.6181868314743042,128095232,76562432
28,1.6470965147018433,121351680,67666432
29,1.6702288389205933,121666560,70146560
30,1.5765424966812134,123785216,72254464
31,1.5846019983291626,118140928,66079232
32,1.6828982830047607,122094080,71962624
33,1.6859251260757446,120514048,68841472
34,1.618424654006958,123549184,72035840
35,1.6805015802383423,121555968,69635072
36,1.6324348449707031,123878400,72346112
37,1.5912023782730103,120956928,68832256
38,1.6122807264328003,123473920,71944192
39,1.6447232961654663,123466240,71602176
