,loss,memory,diff_memory
0,2.0908713340759277,3372032,2477056
1,2.079366683959961,6498304,2667520
2,2.0611379146575928,5835264,2010624
3,2.0703155994415283,5542912,1725440
4,2.0474765300750732,5944832,2167296
5,2.0558724403381348,6171648,2362880
6,2.0009286403656006,5855744,2021888
7,2.084481716156006,6008320,2188288
8,1.9409412145614624,6324736,2506240
9,2.015345573425293,6360064,2528768
10,1.9813693761825562,5736448,1904640
11,1.7866199016571045,6083072,2307584
12,2.175208568572998,6362112,2554880
13,2.0011448860168457,6362112,2543104
14,2.0738916397094727,5788672,1975296
15,2.042067766189575,5700096,1902592
16,1.9376649856567383,6114816,2320896
17,1.8922185897827148,5835776,2016768
18,1.7326124906539917,5957120,2134016
19,2.3819682598114014,5645312,1826816
20,1.925086259841919,6185984,2381312
21,1.6361361742019653,6203392,2376192
22,1.8625882863998413,5821952,1994240
23,1.8906006813049316,5840384,2039808
24,1.931143879890442,5957120,2148352
25,1.8960148096084595,6050816,2227200
26,1.9319007396697998,5927424,2112000
27,2.1867613792419434,6205952,2408448
28,1.9189488887786865,6030336,2196480
29,2.1240689754486084,5715968,1900544
30,1.8232784271240234,6043136,2234880
31,1.9670840501785278,6624256,2805760
32,2.1802315711975098,6052352,2211840
33,2.0284807682037354,6000640,2185216
34,1.8729567527770996,5961728,2158080
35,1.9762694835662842,6149120,2345472
36,1.8684000968933105,5906432,2082304
37,1.9598379135131836,5961216,2160640
38,2.0523574352264404,6060032,2238976
39,1.963804006576538,6101504,2277376
