,loss,memory,diff_memory
0,2.3023502826690674,129992192,127769600
1,2.2887206077575684,130537984,87266816
2,2.2730236053466797,130663424,87412224
3,2.2563793659210205,131354624,88081408
4,2.2340502738952637,130686976,86690304
5,2.1854379177093506,43213824,0
6,2.192952871322632,130584576,127761408
7,2.185837984085083,132008448,88739840
8,2.1768546104431152,133147136,89841152
9,2.151912212371826,130849280,86803968
10,2.140118360519409,130938368,87214592
11,2.0502805709838867,44142592,0
12,2.098811149597168,130673664,127850496
13,2.0814342498779297,131546624,88225792
14,2.087184190750122,130612736,86679040
15,2.083538293838501,131323392,88092672
16,2.0529441833496094,132780032,88757760
17,2.010324478149414,43046400,0
18,2.0414836406707764,132932096,130108928
19,2.035768747329712,130491904,87209984
20,2.026782751083374,131340288,88080384
21,1.990859866142273,131174400,87641600
22,2.0234365463256836,130814464,87089152
23,1.7597944736480713,43348480,0
24,1.9966599941253662,130672640,127849472
25,1.9973480701446533,133011456,89745920
26,1.998807668685913,132147200,88849920
27,1.998667597770691,131490816,88127488
28,1.9858003854751587,133748736,89724928
29,3.8846099376678467,43894784,0
30,1.9955538511276245,130593792,127770624
31,1.9910404682159424,130480640,87207936
32,1.9933722019195557,132477440,89219584
33,1.9628174304962158,131414528,88021504
34,1.9834024906158447,130770432,86871552
35,1.8319708108901978,43283968,0
36,1.9640510082244873,133036032,130212864
37,1.989974021911621,133717504,90387456
38,2.004788875579834,130311168,86353920
39,1.952195167541504,131082752,87825920
