,loss,memory,diff_memory
0,2.304934024810791,212412416,212210176
1,2.2417399883270264,213669376,172431360
2,2.179427146911621,216386560,174367744
3,2.0997869968414307,216214016,174422016
4,2.0447998046875,215985152,174030336
5,2.3343398571014404,42087424,0
6,1.9534111022949219,215876096,215067136
7,1.9464460611343384,215656448,174376448
8,1.9086427688598633,215826944,174585856
9,1.9116069078445435,211348480,170094080
10,1.96895170211792,215719936,174488576
11,2.6965384483337402,41263104,0
12,1.9369145631790161,216293376,215484416
13,1.9155447483062744,216949248,175659520
14,1.8864500522613525,216946176,175031296
15,1.9086498022079468,216136192,174161920
16,1.8928606510162354,215809536,174536192
17,2.1610076427459717,41273856,0
18,1.9055417776107788,210960896,210151936
19,1.8912239074707031,215733248,174502912
20,1.9216787815093994,216034816,174782976
21,1.8700178861618042,213472768,172058112
22,1.8770242929458618,216942592,175110656
23,1.732935905456543,41971200,0
24,1.8770195245742798,215676928,214867968
25,1.9222400188446045,215697920,174454784
26,1.9331707954406738,210770944,169515008
27,1.880194067955017,215943168,174727680
28,1.886281967163086,216999424,175647232
29,1.881969690322876,41912832,0
30,1.9178998470306396,215758336,214949376
31,1.906776785850525,215823360,174561792
32,1.9245399236679077,215649280,174390784
33,1.8448872566223145,215798784,174559232
34,1.891857624053955,215268352,173999616
35,1.4744937419891357,41263616,0
36,1.8610299825668335,211329024,210520064
37,1.9005647897720337,215686144,174453248
38,1.8782308101654053,215791616,174552576
39,1.928585171699524,215853056,174589952
