,loss,memory,diff_memory
0,2.2996938228607178,1774592,1574400
1,2.2858316898345947,2297344,314880
2,2.274474859237671,2390528,453632
3,2.2151005268096924,2313728,332800
4,2.1865575313568115,2355712,389632
5,2.2081422805786133,2317312,335360
6,2.12783145904541,2416128,449536
7,2.1396102905273438,2300416,300544
8,2.036459445953369,2340352,395264
9,2.003782033920288,2332672,367616
10,1.9752743244171143,2226688,250880
11,1.9253171682357788,2254848,348160
12,1.9453660249710083,2381312,453120
13,2.091587543487549,2344960,367104
14,1.8823426961898804,2307072,337920
15,1.826915979385376,2332672,389632
16,1.8586900234222412,2345984,379904
17,1.8891401290893555,2351104,368640
18,1.998375654220581,2334208,360448
19,1.9168578386306763,2376192,403456
20,1.8418320417404175,2301440,347648
21,1.9944748878479004,2321920,374784
22,2.033743381500244,2320384,356352
23,2.2869293689727783,2297856,340992
24,2.126286268234253,2293248,350208
25,2.03670334815979,2311168,366592
26,1.9383885860443115,2349568,396288
27,1.863779902458191,2293760,317952
28,1.7295711040496826,2420224,475136
29,1.975809931755066,2339840,355840
30,1.986274242401123,2343936,380416
31,2.010115623474121,2364928,402432
32,2.2524452209472656,2286592,327168
33,1.9869024753570557,2300416,344064
34,1.950496792793274,2305536,354816
35,2.177899122238159,2331648,384000
36,1.9618486166000366,2297856,324608
37,1.951305866241455,1937408,0
38,1.9439042806625366,2356736,1555968
39,1.8376779556274414,2340352,366592
