,loss,memory,diff_memory
0,1.9481409788131714,3044864,2913792
1,1.9221514463424683,3465728,1084928
2,1.900883674621582,3370496,992768
3,1.873282551765442,3231232,854016
4,1.8214548826217651,3393536,1029120
5,1.816506028175354,3281920,903168
6,1.7836718559265137,3281920,913408
7,1.7804012298583984,3215872,846336
8,1.7226356267929077,3438080,1080320
9,1.7309231758117676,3489792,1094656
10,1.6629706621170044,3252224,868352
11,1.5763378143310547,3319808,946688
12,1.6767940521240234,3378176,1000448
13,1.7102802991867065,3513344,1129984
14,1.700173020362854,3437056,1042944
15,1.6722091436386108,3291136,895488
16,1.6282252073287964,3169792,778752
17,1.5876736640930176,3366912,1017344
18,1.7055251598358154,3425280,1054208
19,1.5663610696792603,3272704,895488
20,1.657368779182434,3332608,971776
21,1.7088861465454102,3267584,893952
22,1.6327919960021973,3434496,1061376
23,1.6212266683578491,3353088,970752
24,1.6087594032287598,3343872,959488
25,1.6286343336105347,3619840,1238528
26,1.637574315071106,3313664,907776
27,1.6254574060440063,3255808,879104
28,1.6974824666976929,3208704,837120
29,1.665845274925232,3348992,987648
30,1.5866063833236694,3346432,979456
31,1.6213656663894653,3338752,960512
32,1.6187334060668945,3344896,973312
33,1.6478772163391113,3271168,894464
34,1.6491823196411133,3558400,1181184
35,1.6191704273223877,3206656,804864
36,1.641729712486267,3492864,1144320
37,1.6456820964813232,3490816,1098240
38,1.5899930000305176,3353088,967680
39,1.6809197664260864,3249664,877568
