,loss,memory,diff_memory
0,2.3013501167297363,6285312,6085120
1,2.2748897075653076,6935040,1760768
2,2.2318365573883057,6722560,1517056
3,2.1979827880859375,6932992,1817088
4,2.135079860687256,7057920,1911808
5,2.125108003616333,7180800,1972736
6,2.142777442932129,6619136,1466880
7,2.0077993869781494,7251968,2140672
8,2.092092275619507,6724608,1542656
9,2.0342323780059814,6819328,1682432
10,1.9628934860229492,7141888,6341120
11,2.0280914306640625,6797312,1592832
12,1.9367756843566895,6672896,1527296
13,2.0213775634765625,6834688,1691648
14,2.071181535720825,6663168,1499136
15,1.907365322113037,6966784,1825792
16,1.9238097667694092,6792704,1662976
17,2.0001771450042725,6865408,1699328
18,1.9173179864883423,7102464,1932288
19,1.8603594303131104,7117824,1922560
20,1.9326763153076172,6637568,5836800
21,1.8490639925003052,6852608,1767936
22,1.993421196937561,7118336,1963520
23,1.988877773284912,6845952,1656832
24,2.0166828632354736,6707712,1526272
25,2.011301040649414,6571008,1510912
26,1.8517475128173828,7016448,1891328
27,1.8299468755722046,6921216,1730048
28,1.9861493110656738,6970880,1792000
29,1.9439219236373901,7143424,1984512
30,1.9756003618240356,6852608,6051840
31,1.8667150735855103,6973440,1814528
32,1.892701268196106,6682112,1488384
33,2.032667875289917,7087104,1918976
34,1.8602205514907837,6796800,1579520
35,1.870536208152771,7107072,1928704
36,1.983454704284668,7078912,1924608
37,1.8802098035812378,7081984,1962496
38,2.0466504096984863,6599680,1411072
39,1.8723657131195068,6686720,1592832
