,loss,memory,diff_memory
0,2.079407215118408,9404416,9210368
1,2.068974256515503,9827328,3227648
2,2.054715394973755,10031104,3307008
3,2.0372097492218018,9847808,3110912
4,2.0232367515563965,9935360,9159168
5,1.9996893405914307,10056192,3400192
6,1.9913874864578247,10092032,3396608
7,1.984785795211792,9927168,3235840
8,1.958304524421692,9958400,9182208
9,1.9551255702972412,10525696,3902976
10,1.9629875421524048,9523200,2758144
11,1.9564776420593262,10053632,3504640
12,1.9412585496902466,9170432,8394240
13,1.9135321378707886,10927616,4350464
14,1.9376766681671143,9994752,3195904
15,1.9974005222320557,10191360,3571712
16,1.9032526016235352,10561024,9784832
17,1.9706288576126099,9853440,3148800
18,1.9267810583114624,9813504,3266048
19,1.9443711042404175,9880576,3218432
20,1.9696766138076782,9925632,9149440
21,1.9458929300308228,10227712,3525120
22,1.9038375616073608,10664960,4030464
23,1.9026515483856201,9256960,2448896
24,1.925360083580017,9590784,8814592
25,1.9058376550674438,10287616,3663872
26,1.9235459566116333,9652736,2906112
27,1.9539518356323242,10382848,3716608
28,1.9431755542755127,10047488,9271296
29,1.914797306060791,9961984,3304960
30,1.8754611015319824,9549312,2815488
31,1.946155309677124,10587648,3995648
32,1.9258977174758911,10008064,9231872
33,1.8961621522903442,10407424,3655680
34,1.93755304813385,9408512,2678272
35,1.8924740552902222,10007552,3425280
36,1.944949984550476,10168320,9392128
37,1.8945399522781372,9609216,3003392
38,1.8636008501052856,10332160,3723776
39,1.934305191040039,10140160,3345408
