,loss,memory,diff_memory
0,1.9602566957473755,431555072,431291904
1,1.6767041683197021,438706688,287732736
2,1.6571242809295654,434598912,282038272
3,1.6534990072250366,434241024,282817024
4,1.690643072128296,436257792,284835840
5,1.6017446517944336,438661120,286202368
6,1.586089015007019,433363456,280806400
7,1.5966212749481201,436382208,285313024
8,1.5848150253295898,265081856,112598528
9,1.5457979440689087,436466688,435414016
10,1.554757833480835,437206528,284708352
11,1.5701618194580078,438977024,286447616
12,1.5821468830108643,436310528,283743232
13,1.574141263961792,437091328,284609024
14,1.5827279090881348,439174656,286665216
15,1.5778840780258179,433470464,280876032
16,1.5896564722061157,432210944,280988672
17,1.5709362030029297,261911040,111065088
18,1.5723072290420532,432006656,430953984
19,1.5647945404052734,437345280,286600192
20,1.5759673118591309,433510912,280978944
21,1.5750194787979126,439684608,288418304
22,1.5527797937393188,436942336,284321792
23,1.546533465385437,436298752,283779584
24,1.5501734018325806,437239808,284756480
25,1.5153237581253052,432401920,279887360
26,1.5357863903045654,262899200,112048128
27,1.5310286283493042,439421440,438368768
28,1.5573128461837769,436008448,283394560
29,1.5548490285873413,436911616,284445184
30,1.5433400869369507,436549632,284034560
31,1.5144330263137817,433802240,281310720
32,1.544638991355896,434164224,282899456
33,1.5107327699661255,433704448,282338816
34,1.5569995641708374,434055680,282789888
35,1.5530818700790405,263644160,112247808
36,1.533808946609497,433964544,432911872
37,1.503347635269165,437007360,285607936
38,1.5372498035430908,436328448,283809792
39,1.5016919374465942,437342720,285871616
