,loss,memory,diff_memory
0,2.302363872528076,96938496,94715904
1,2.287623167037964,95345152,58763776
2,2.270561695098877,99753984,63347200
3,2.2518534660339355,94687232,57006592
4,2.2392196655273438,94454784,58470400
5,2.2190182209014893,94412800,58441216
6,2.1903319358825684,97788928,61855232
7,2.1773784160614014,95190528,58603008
8,2.144028425216675,96894464,60969472
9,2.141310214996338,97225216,60919808
10,2.0847556591033936,99838976,63417856
11,2.1177783012390137,95128576,57440256
12,2.0751559734344482,97007104,61177856
13,2.0255868434906006,94437376,58340864
14,2.0263326168060303,95113728,59162112
15,2.034580707550049,99513344,63330304
16,1.9803218841552734,82948608,45291008
17,2.006901502609253,96951296,94128128
18,1.9194399118423462,95896576,59501056
19,1.9461945295333862,96940032,60503040
20,2.013772964477539,97478656,61238784
21,1.9567383527755737,99672064,63064064
22,2.0173275470733643,98204672,60532736
23,1.9682822227478027,97070080,59427840
24,2.1097915172576904,99718144,63250944
25,1.9715551137924194,97314304,59638272
26,2.04512882232666,97495040,60988416
27,1.9996899366378784,96630272,60062208
28,1.9929912090301514,97007104,60920320
29,1.945338487625122,95480320,59077632
30,2.021130323410034,95503360,59131392
31,1.983157992362976,95608832,59506176
32,1.9673521518707275,96797184,60596224
33,2.055211067199707,81893888,45647872
34,1.94212007522583,95919104,93095936
35,1.989516019821167,97133568,60645888
36,1.96065092086792,95214080,58720768
37,1.984991431236267,95503360,59549184
38,1.9579966068267822,96908288,60655104
39,1.9435917139053345,96910336,60684800
