,loss,memory,diff_memory
0,2.30488657951355,33943040,33740800
1,2.247307538986206,34761728,23054848
2,2.1843059062957764,37630464,25902592
3,2.1181910037994385,36846080,24991744
4,2.0789167881011963,35915776,35106816
5,1.9946309328079224,35164160,23387136
6,2.0011236667633057,35996672,24211456
7,2.09051251411438,36420096,24672768
8,1.9295049905776978,36177408,35368448
9,2.034709930419922,34597888,22893056
10,2.0100207328796387,37478912,25681408
11,2.0122153759002686,36550656,24716800
12,1.9217251539230347,36905472,36096512
13,1.9861093759536743,36717568,25004544
14,1.9536432027816772,35091968,23279104
15,1.976728081703186,34999296,23256064
16,1.9949595928192139,35137024,34328064
17,1.9440144300460815,36718080,25038848
18,1.9885578155517578,36589568,24778752
19,1.9230502843856812,36798464,25046528
20,1.9471408128738403,35369472,34560512
21,1.958387851715088,35503616,23721472
22,1.922164797782898,37436928,25656320
23,1.9512951374053955,36505088,24667648
24,1.9371970891952515,37331456,36522496
25,1.9131628274917603,35440128,23628288
26,1.970398187637329,35765248,24009216
27,1.8886393308639526,36499456,24669184
28,2.0276637077331543,33998848,33189888
29,1.8205623626708984,38948352,27212288
30,1.9576278924942017,36094976,24336896
31,1.8768069744110107,35637248,23901696
32,1.93742036819458,35182080,34373120
33,1.8861593008041382,35031040,23332352
34,1.9345173835754395,36453376,24686592
35,1.8447738885879517,36025344,24266752
36,1.9265620708465576,33860096,33051136
37,1.8664213418960571,36833280,25137664
38,1.8883905410766602,36404224,24592384
39,1.9099197387695312,36309504,24588800
