,16,32,64,128,256,512,1024
0,15.10699353333333,15.393352627906975,16.62985153333333,18.189681625,26.576689577777785,33.88349134782608,59.840017939999996
1,352.49656757777774,332.29974367441844,326.23323160000007,352.5888237499999,434.2929833333334,499.9733155217392,722.7372530400003
