,gcn,ggnn,gat,gaan
amazon-photo,14.34047818183899,5.853462219238281,19.889825582504272,47.94525504112244
pubmed,7.261843681335448,2.942712306976319,9.371764659881594,12.792952060699465
amazon-computers,10.78110763004848,6.447032519749232,14.002115385872978,49.639773368835456
coauthor-physics,18.354456564959357,4.333343225366929,21.787254950579474,99.8398135690128
flickr,3.9111912250518803,1.7748892307281494,6.120478565042669,12.911067767576737
com-amazon,2.1418631076812744,1.3900322158162188,4.1248240121981,4.676075243368382
