,gcn,ggnn,gat,gaan
amazon-photo,9.015682339668274,9.96195375919342,9.207025170326233,10.401791334152222
pubmed,4.041879177093507,4.394421577453613,4.366321563720703,4.286539554595947
amazon-computers,6.939561026436943,7.077644552503314,7.231499467577253,7.515437262398857
coauthor-physics,7.517823051003848,6.102274445926441,4.718637466430664,4.704797267913818
flickr,5.288290164687417,4.990789836103266,5.72607002475045,4.820906032215465
com-amazon,4.03121259154343,3.8517109504560145,4.086302765985815,4.035071556161089
