,gcn,ggnn,gat,gaan
amazon-photo,3.4615695476531982,4.3219804763793945,3.7274032831192017,4.738974571228027
pubmed,1.7742836475372312,3.4432184696197505,1.428147554397583,1.6175651550292967
amazon-computers,3.1591756003243585,5.099454947880337,2.833625248500279,3.237748146057129
coauthor-physics,3.4171833711511947,4.242749775157255,1.9941322943743536,2.3891091346740723
flickr,2.662374485622753,6.836681203408674,2.1633432670073076,2.2495443170720884
com-amazon,1.277945027118776,3.5084198887755234,1.4758048987970118,1.4902598247295473
