,16,32,64,128,256
0,4.423830511627908,8.404633891304346,17.84933502272727,38.86055808333332,79.97287600000006
1,0.0,0.0,0.0,0.0,0.0
2,4.827967930232558,8.545110347826085,17.025002590909097,36.17344897916671,72.63962940816336
3,0.0,0.0,0.0,0.0,0.0
