,16,32,64,128,256,512,1024
0,5.646411604651164,10.094738826086955,21.49425504444443,58.323202020408154,176.5952234489796,667.2841504489795,2822.19577722
1,6.979900348837208,12.781559717391318,26.33611657777778,53.12794910204079,111.86587448979597,235.76929679591825,475.52055776000003
